WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 0.000000 0.167434 0.334690 0.167256 0.000000 0.000000 0.000000 0.167434 0.334690 0.167256 0.000000 
0.000000 0.000000 0.000000 0.169475 0.338771 0.169296 0.000000 0.000000 0.000000 0.169475 0.338771 0.169296 0.000000 
0.000000 0.000000 0.000000 0.171517 0.342853 0.171336 0.000000 0.000000 0.000000 0.171517 0.342853 0.171336 0.000000 
0.000000 0.000000 0.000000 0.173559 0.346935 0.173375 0.000000 0.000000 0.000000 0.173559 0.346935 0.173375 0.000000 
0.000000 0.000000 0.000000 0.175601 0.351016 0.175415 0.000000 0.000000 0.000000 0.175601 0.351016 0.175415 0.000000 
0.000000 0.000000 0.000000 0.177643 0.355098 0.177455 0.000000 0.000000 0.000000 0.177643 0.355098 0.177455 0.000000 
0.000000 0.000000 0.000000 0.179685 0.359179 0.179494 0.000000 0.000000 0.000000 0.179685 0.359179 0.179494 0.000000 
0.000000 0.000000 0.000000 0.181727 0.363261 0.181534 0.000000 0.000000 0.000000 0.181727 0.363261 0.181534 0.000000 
0.000000 0.000000 0.000000 0.183769 0.367342 0.183574 0.000000 0.000000 0.000000 0.183769 0.367342 0.183574 0.000000 
0.000000 0.000000 0.000000 0.185810 0.371424 0.185614 0.000000 0.000000 0.000000 0.185810 0.371424 0.185614 0.000000 
0.000000 0.000000 0.000000 0.187852 0.375506 0.187653 0.000000 0.000000 0.000000 0.187852 0.375506 0.187653 0.000000 
0.000000 0.000000 0.000000 0.189894 0.379587 0.189693 0.000000 0.000000 0.000000 0.189894 0.379587 0.189693 0.000000 
0.000000 0.000000 0.000000 0.191936 0.383669 0.191733 0.000000 0.000000 0.000000 0.191936 0.383669 0.191733 0.000000 
0.000000 0.000000 0.000000 0.193978 0.387750 0.193772 0.000000 0.000000 0.000000 0.193978 0.387750 0.193772 0.000000 
0.000000 0.000000 0.000000 0.196020 0.391832 0.195812 0.000000 0.000000 0.000000 0.196020 0.391832 0.195812 0.000000 
0.000000 0.000000 0.000000 0.198062 0.395914 0.197852 0.000000 0.000000 0.000000 0.198062 0.395914 0.197852 0.000000 
0.000000 0.000000 0.000000 0.200104 0.399995 0.199892 0.000000 0.000000 0.000000 0.200104 0.399995 0.199892 0.000000 
0.000000 0.000000 0.000000 0.202145 0.404077 0.201931 0.000000 0.000000 0.000000 0.202145 0.404077 0.201931 0.000000 
0.000000 0.000000 0.000000 0.204187 0.408158 0.203971 0.000000 0.000000 0.000000 0.204187 0.408158 0.203971 0.000000 
0.000000 0.000000 0.000000 0.206229 0.412240 0.206011 0.000000 0.000000 0.000000 0.206229 0.412240 0.206011 0.000000 
0.000000 0.000000 0.000000 0.208271 0.416321 0.208050 0.000000 0.000000 0.000000 0.208271 0.416321 0.208050 0.000000 
0.000000 0.000000 0.000000 0.210313 0.420403 0.210090 0.000000 0.000000 0.000000 0.210313 0.420403 0.210090 0.000000 
0.000000 0.000000 0.000000 0.212355 0.424485 0.212130 0.000000 0.000000 0.000000 0.212355 0.424485 0.212130 0.000000 
0.000000 0.000000 0.000000 0.214397 0.428566 0.214170 0.000000 0.000000 0.000000 0.214397 0.428566 0.214170 0.000000 
0.000000 0.000000 0.000000 0.216438 0.432648 0.216209 0.000000 0.000000 0.000000 0.216438 0.432648 0.216209 0.000000 
0.000000 0.000000 0.000000 0.218480 0.436729 0.218249 0.000000 0.000000 0.000000 0.218480 0.436729 0.218249 0.000000 
0.000000 0.000000 0.000000 0.220522 0.440811 0.220289 0.000000 0.000000 0.000000 0.220522 0.440811 0.220289 0.000000 
0.000000 0.000000 0.000000 0.222564 0.444893 0.222328 0.000000 0.000000 0.000000 0.222564 0.444893 0.222328 0.000000 
0.000000 0.000000 0.000000 0.224606 0.448974 0.224368 0.000000 0.000000 0.000000 0.224606 0.448974 0.224368 0.000000 
0.000000 0.000000 0.000000 0.226648 0.453056 0.226408 0.000000 0.000000 0.000000 0.226648 0.453056 0.226408 0.000000 
0.000000 0.000000 0.000000 0.228690 0.457137 0.228448 0.000000 0.000000 0.000000 0.228690 0.457137 0.228448 0.000000 
0.000000 0.000000 0.000000 0.230732 0.461219 0.230487 0.000000 0.000000 0.000000 0.230732 0.461219 0.230487 0.000000 
0.000000 0.000000 0.000000 0.232773 0.465300 0.232527 0.000000 0.000000 0.000000 0.232773 0.465300 0.232527 0.000000 
0.000000 0.000000 0.000000 0.234815 0.469382 0.234567 0.000000 0.000000 0.000000 0.234815 0.469382 0.234567 0.000000 
0.000000 0.000000 0.000000 0.236857 0.473464 0.236606 0.000000 0.000000 0.000000 0.236857 0.473464 0.236606 0.000000 
0.000000 0.000000 0.000000 0.238899 0.477545 0.238646 0.000000 0.000000 0.000000 0.238899 0.477545 0.238646 0.000000 
0.000000 0.000000 0.000000 0.240941 0.481627 0.240686 0.000000 0.000000 0.000000 0.240941 0.481627 0.240686 0.000000 
0.000000 0.000000 0.000000 0.242983 0.485708 0.242726 0.000000 0.000000 0.000000 0.242983 0.485708 0.242726 0.000000 
0.000000 0.000000 0.000000 0.245025 0.489790 0.244765 0.000000 0.000000 0.000000 0.245025 0.489790 0.244765 0.000000 
0.000000 0.000000 0.000000 0.247067 0.493872 0.246805 0.000000 0.000000 0.000000 0.247067 0.493872 0.246805 0.000000 
0.000000 0.000000 0.000000 0.249108 0.497953 0.248845 0.000000 0.000000 0.000000 0.249108 0.497953 0.248845 0.000000 
0.000000 0.000000 0.000000 0.251150 0.502035 0.250884 0.000000 0.000000 0.000000 0.251150 0.502035 0.250884 0.000000 
0.000000 0.000000 0.000000 0.253192 0.506116 0.252924 0.000000 0.000000 0.000000 0.253192 0.506116 0.252924 0.000000 
0.000000 0.000000 0.000000 0.255234 0.510198 0.254964 0.000000 0.000000 0.000000 0.255234 0.510198 0.254964 0.000000 
0.000000 0.000000 0.000000 0.257276 0.514279 0.257003 0.000000 0.000000 0.000000 0.257276 0.514279 0.257003 0.000000 
0.000000 0.000000 0.000000 0.259318 0.518361 0.259043 0.000000 0.000000 0.000000 0.259318 0.518361 0.259043 0.000000 
0.000000 0.000000 0.000000 0.261360 0.522443 0.261083 0.000000 0.000000 0.000000 0.261360 0.522443 0.261083 0.000000 
0.000000 0.000000 0.000000 0.263402 0.526524 0.263123 0.000000 0.000000 0.000000 0.263402 0.526524 0.263123 0.000000 
0.000000 0.000000 0.000000 0.265443 0.530606 0.265162 0.000000 0.000000 0.000000 0.265443 0.530606 0.265162 0.000000 
0.000000 0.000000 0.000000 0.267485 0.534687 0.267202 0.000000 0.000000 0.000000 0.267485 0.534687 0.267202 0.000000 
0.000000 0.000000 0.000000 0.269527 0.538769 0.269242 0.000000 0.000000 0.000000 0.269527 0.538769 0.269242 0.000000 
0.000000 0.000000 0.000000 0.271569 0.542850 0.271281 0.000000 0.000000 0.000000 0.271569 0.542850 0.271281 0.000000 
0.000000 0.000000 0.000000 0.273611 0.546932 0.273321 0.000000 0.000000 0.000000 0.273611 0.546932 0.273321 0.000000 
0.000000 0.000000 0.000000 0.275653 0.551014 0.275361 0.000000 0.000000 0.000000 0.275653 0.551014 0.275361 0.000000 
0.000000 0.000000 0.000000 0.277695 0.555095 0.277401 0.000000 0.000000 0.000000 0.277695 0.555095 0.277401 0.000000 
0.000000 0.000000 0.000000 0.279737 0.559177 0.279440 0.000000 0.000000 0.000000 0.279737 0.559177 0.279440 0.000000 
0.000000 0.000000 0.000000 0.281778 0.563258 0.281480 0.000000 0.000000 0.000000 0.281778 0.563258 0.281480 0.000000 
0.000000 0.000000 0.000000 0.283820 0.567340 0.283520 0.000000 0.000000 0.000000 0.283820 0.567340 0.283520 0.000000 
0.000000 0.000000 0.000000 0.285862 0.571422 0.285559 0.000000 0.000000 0.000000 0.285862 0.571422 0.285559 0.000000 
0.000000 0.000000 0.000000 0.287904 0.575503 0.287599 0.000000 0.000000 0.000000 0.287904 0.575503 0.287599 0.000000 
0.000000 0.000000 0.000000 0.289946 0.579585 0.289639 0.000000 0.000000 0.000000 0.289946 0.579585 0.289639 0.000000 
0.000000 0.000000 0.000000 0.291988 0.583666 0.291679 0.000000 0.000000 0.000000 0.291988 0.583666 0.291679 0.000000 
0.000000 0.000000 0.000000 0.294030 0.587748 0.293718 0.000000 0.000000 0.000000 0.294030 0.587748 0.293718 0.000000 
0.000000 0.000000 0.000000 0.296072 0.591829 0.295758 0.000000 0.000000 0.000000 0.296072 0.591829 0.295758 0.000000 
0.000000 0.000000 0.000000 0.298113 0.595911 0.297798 0.000000 0.000000 0.000000 0.298113 0.595911 0.297798 0.000000 
0.000000 0.000000 0.000000 0.300155 0.599993 0.299837 0.000000 0.000000 0.000000 0.300155 0.599993 0.299837 0.000000 
0.000000 0.000000 0.000000 0.302197 0.604074 0.301877 0.000000 0.000000 0.000000 0.302197 0.604074 0.301877 0.000000 
0.000000 0.000000 0.000000 0.304239 0.608156 0.303917 0.000000 0.000000 0.000000 0.304239 0.608156 0.303917 0.000000 
0.000000 0.000000 0.000000 0.306281 0.612237 0.305957 0.000000 0.000000 0.000000 0.306281 0.612237 0.305957 0.000000 
0.000000 0.000000 0.000000 0.308323 0.616319 0.307996 0.000000 0.000000 0.000000 0.308323 0.616319 0.307996 0.000000 
0.000000 0.000000 0.000000 0.310365 0.620401 0.310036 0.000000 0.000000 0.000000 0.310365 0.620401 0.310036 0.000000 
0.000000 0.000000 0.000000 0.312407 0.624482 0.312076 0.000000 0.000000 0.000000 0.312407 0.624482 0.312076 0.000000 
0.000000 0.000000 0.000000 0.314448 0.628564 0.314115 0.000000 0.000000 0.000000 0.314448 0.628564 0.314115 0.000000 
0.000000 0.000000 0.000000 0.316490 0.632645 0.316155 0.000000 0.000000 0.000000 0.316490 0.632645 0.316155 0.000000 
0.000000 0.000000 0.000000 0.318532 0.636727 0.318195 0.000000 0.000000 0.000000 0.318532 0.636727 0.318195 0.000000 
0.000000 0.000000 0.000000 0.320574 0.640808 0.320234 0.000000 0.000000 0.000000 0.320574 0.640808 0.320234 0.000000 
0.000000 0.000000 0.000000 0.322616 0.644890 0.322274 0.000000 0.000000 0.000000 0.322616 0.644890 0.322274 0.000000 
0.000000 0.000000 0.000000 0.324658 0.648972 0.324314 0.000000 0.000000 0.000000 0.324658 0.648972 0.324314 0.000000 
0.000000 0.000000 0.000000 0.326700 0.653053 0.326354 0.000000 0.000000 0.000000 0.326700 0.653053 0.326354 0.000000 
0.000000 0.000000 0.000000 0.328741 0.657135 0.328393 0.000000 0.000000 0.000000 0.328741 0.657135 0.328393 0.000000 
0.000000 0.000000 0.000000 0.330783 0.661216 0.330433 0.000000 0.000000 0.000000 0.330783 0.661216 0.330433 0.000000 
0.000000 0.000000 0.000000 0.332825 0.665298 0.332473 0.000000 0.000000 0.000000 0.332825 0.665298 0.332473 0.000000 
0.000000 0.000000 0.000000 0.334867 0.669380 0.334512 0.000000 0.000000 0.000000 0.334867 0.669380 0.334512 0.000000 
0.000000 0.000000 0.000000 0.336909 0.673461 0.336552 0.000000 0.000000 0.000000 0.336909 0.673461 0.336552 0.000000 
0.000000 0.000000 0.000000 0.338951 0.677543 0.338592 0.000000 0.000000 0.000000 0.338951 0.677543 0.338592 0.000000 
0.000000 0.000000 0.000000 0.340993 0.681624 0.340632 0.000000 0.000000 0.000000 0.340993 0.681624 0.340632 0.000000 
0.000000 0.000000 0.000000 0.343035 0.685706 0.342671 0.000000 0.000000 0.000000 0.343035 0.685706 0.342671 0.000000 
0.000000 0.000000 0.000000 0.345076 0.689787 0.344711 0.000000 0.000000 0.000000 0.345076 0.689787 0.344711 0.000000 
