WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 -0.000312 0.043785 0.087524 0.043739 0.000312 0.000000 -0.000312 0.043785 0.087524 0.043739 -0.000312 
0.000000 0.000000 -0.000314 0.044163 0.088279 0.044116 0.000314 0.000000 -0.000314 0.044163 0.088279 0.044116 -0.000314 
0.000000 0.000000 -0.000317 0.044540 0.089033 0.044493 0.000317 0.000000 -0.000317 0.044540 0.089033 0.044493 -0.000317 
0.000000 0.000000 -0.000320 0.044917 0.089788 0.044870 0.000320 0.000000 -0.000320 0.044917 0.089788 0.044870 -0.000320 
0.000000 0.000000 -0.000322 0.045295 0.090542 0.045247 0.000322 0.000000 -0.000322 0.045295 0.090542 0.045247 -0.000322 
0.000000 0.000000 -0.000325 0.045672 0.091297 0.045624 0.000325 0.000000 -0.000325 0.045672 0.091297 0.045624 -0.000325 
0.000000 0.000000 -0.000328 0.046050 0.092051 0.046002 0.000328 0.000000 -0.000328 0.046050 0.092051 0.046002 -0.000328 
0.000000 0.000000 -0.000330 0.046427 0.092806 0.046379 0.000330 0.000000 -0.000330 0.046427 0.092806 0.046379 -0.000330 
0.000000 0.000000 -0.000333 0.046805 0.093560 0.046756 0.000333 0.000000 -0.000333 0.046805 0.093560 0.046756 -0.000333 
0.000000 0.000000 -0.000336 0.047182 0.094315 0.047133 0.000336 0.000000 -0.000336 0.047182 0.094315 0.047133 -0.000336 
0.000000 0.000000 -0.000338 0.047560 0.095069 0.047510 0.000338 0.000000 -0.000338 0.047560 0.095069 0.047510 -0.000338 
0.000000 0.000000 -0.000341 0.047937 0.095824 0.047887 0.000341 0.000000 -0.000341 0.047937 0.095824 0.047887 -0.000341 
0.000000 0.000000 -0.000344 0.048315 0.096578 0.048264 0.000344 0.000000 -0.000344 0.048315 0.096578 0.048264 -0.000344 
0.000000 0.000000 -0.000346 0.048692 0.097333 0.048641 0.000346 0.000000 -0.000346 0.048692 0.097333 0.048641 -0.000346 
