WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 -0.000308 0.043235 0.087993 0.043189 0.000308 0.000000 -0.000308 0.043235 0.084856 0.043189 -0.000308 
0.000000 0.000000 -0.000321 0.045115 0.091819 0.045067 0.000321 0.000000 -0.000321 0.045115 0.088545 0.045067 -0.000321 
0.000000 0.000000 -0.000334 0.046994 0.095644 0.046945 0.000334 0.000000 -0.000334 0.046994 0.092235 0.046945 -0.000334 
0.000000 0.000000 -0.000348 0.048874 0.099470 0.048823 0.000348 0.000000 -0.000348 0.048874 0.095924 0.048823 -0.000348 
0.000000 0.000000 -0.000361 0.050754 0.103296 0.050701 0.000361 0.000000 -0.000361 0.050754 0.099613 0.050701 -0.000361 
0.000000 0.000000 -0.000374 0.052634 0.107122 0.052579 0.000374 0.000000 -0.000374 0.052634 0.103303 0.052579 -0.000374 
0.000000 0.000000 -0.000388 0.054514 0.110948 0.054456 0.000388 0.000000 -0.000388 0.054514 0.106992 0.054456 -0.000388 
0.000000 0.000000 -0.000401 0.056393 0.114773 0.056334 0.000401 0.000000 -0.000401 0.056393 0.110681 0.056334 -0.000401 
0.000000 0.000000 -0.000415 0.058273 0.118599 0.058212 0.000415 0.000000 -0.000415 0.058273 0.114371 0.058212 -0.000415 
0.000000 0.000000 -0.000428 0.060153 0.122425 0.060090 0.000428 0.000000 -0.000428 0.060153 0.118060 0.060090 -0.000428 
0.000000 0.000000 -0.000441 0.062033 0.126251 0.061968 0.000441 0.000000 -0.000441 0.062033 0.121750 0.061968 -0.000441 
0.000000 0.000000 -0.000455 0.063912 0.130076 0.063845 0.000455 0.000000 -0.000455 0.063912 0.125439 0.063845 -0.000455 
0.000000 0.000000 -0.000468 0.065792 0.133902 0.065723 0.000468 0.000000 -0.000468 0.065792 0.129128 0.065723 -0.000468 
0.000000 0.000000 -0.000481 0.067672 0.137728 0.067601 0.000481 0.000000 -0.000481 0.067672 0.132818 0.067601 -0.000481 
0.000000 0.000000 -0.000495 0.069552 0.141554 0.069479 0.000495 0.000000 -0.000495 0.069552 0.136507 0.069479 -0.000495 
0.000000 0.000000 -0.000508 0.071432 0.145380 0.071357 0.000508 0.000000 -0.000508 0.071432 0.140197 0.071357 -0.000508 
0.000000 0.000000 -0.000522 0.073311 0.149205 0.073234 0.000522 0.000000 -0.000522 0.073311 0.143886 0.073234 -0.000522 
0.000000 0.000000 -0.000535 0.075191 0.153031 0.075112 0.000535 0.000000 -0.000535 0.075191 0.147575 0.075112 -0.000535 
0.000000 0.000000 -0.000548 0.077071 0.156857 0.076990 0.000548 0.000000 -0.000548 0.077071 0.151265 0.076990 -0.000548 
0.000000 0.000000 -0.000562 0.078951 0.160683 0.078868 0.000562 0.000000 -0.000562 0.078951 0.154954 0.078868 -0.000562 
0.000000 0.000000 -0.000575 0.080830 0.164508 0.080746 0.000575 0.000000 -0.000575 0.080830 0.158643 0.080746 -0.000575 
0.000000 0.000000 -0.000588 0.082710 0.168334 0.082623 0.000588 0.000000 -0.000588 0.082710 0.162333 0.082623 -0.000588 
0.000000 0.000000 -0.000602 0.084590 0.172160 0.084501 0.000602 0.000000 -0.000602 0.084590 0.166022 0.084501 -0.000602 
0.000000 0.000000 -0.000615 0.086470 0.175986 0.086379 0.000615 0.000000 -0.000615 0.086470 0.169712 0.086379 -0.000615 
0.000000 0.000000 -0.000629 0.088350 0.179812 0.088257 0.000629 0.000000 -0.000629 0.088350 0.173401 0.088257 -0.000629 
0.000000 0.000000 -0.000642 0.090229 0.183637 0.090135 0.000642 0.000000 -0.000642 0.090229 0.177090 0.090135 -0.000642 
0.000000 0.000000 -0.000655 0.092109 0.187463 0.092012 0.000655 0.000000 -0.000655 0.092109 0.180780 0.092012 -0.000655 
0.000000 0.000000 -0.000669 0.093989 0.191289 0.093890 0.000669 0.000000 -0.000669 0.093989 0.184469 0.093890 -0.000669 
0.000000 0.000000 -0.000682 0.095869 0.195115 0.095768 0.000682 0.000000 -0.000682 0.095869 0.188159 0.095768 -0.000682 
0.000000 0.000000 -0.000695 0.097748 0.198940 0.097646 0.000695 0.000000 -0.000695 0.097748 0.191848 0.097646 -0.000695 
0.000000 0.000000 -0.000709 0.099628 0.202766 0.099524 0.000709 0.000000 -0.000709 0.099628 0.195537 0.099524 -0.000709 
0.000000 0.000000 -0.000722 0.101508 0.206592 0.101401 0.000722 0.000000 -0.000722 0.101508 0.199227 0.101401 -0.000722 
0.000000 0.000000 -0.000736 0.103388 0.210418 0.103279 0.000736 0.000000 -0.000736 0.103388 0.202916 0.103279 -0.000736 
0.000000 0.000000 -0.000749 0.105267 0.214244 0.105157 0.000749 0.000000 -0.000749 0.105267 0.206605 0.105157 -0.000749 
0.000000 0.000000 -0.000762 0.107147 0.218069 0.107035 0.000762 0.000000 -0.000762 0.107147 0.210295 0.107035 -0.000762 
0.000000 0.000000 -0.000776 0.109027 0.221895 0.108913 0.000776 0.000000 -0.000776 0.109027 0.213984 0.108913 -0.000776 
0.000000 0.000000 -0.000789 0.110907 0.225721 0.110790 0.000789 0.000000 -0.000789 0.110907 0.217674 0.110790 -0.000789 
0.000000 0.000000 -0.000802 0.112787 0.229547 0.112668 0.000802 0.000000 -0.000802 0.112787 0.221363 0.112668 -0.000802 
0.000000 0.000000 -0.000816 0.114666 0.233373 0.114546 0.000816 0.000000 -0.000816 0.114666 0.225052 0.114546 -0.000816 
0.000000 0.000000 -0.000829 0.116546 0.237198 0.116424 0.000829 0.000000 -0.000829 0.116546 0.228742 0.116424 -0.000829 
0.000000 0.000000 -0.000843 0.118426 0.241024 0.118302 0.000843 0.000000 -0.000843 0.118426 0.232431 0.118302 -0.000843 
0.000000 0.000000 -0.000856 0.120306 0.244850 0.120179 0.000856 0.000000 -0.000856 0.120306 0.236121 0.120179 -0.000856 
0.000000 0.000000 -0.000869 0.122185 0.248676 0.122057 0.000869 0.000000 -0.000869 0.122185 0.239810 0.122057 -0.000869 
0.000000 0.000000 -0.000883 0.124065 0.252501 0.123935 0.000883 0.000000 -0.000883 0.124065 0.243499 0.123935 -0.000883 
0.000000 0.000000 -0.000896 0.125945 0.256327 0.125813 0.000896 0.000000 -0.000896 0.125945 0.247189 0.125813 -0.000896 
0.000000 0.000000 -0.000909 0.127825 0.260153 0.127691 0.000909 0.000000 -0.000909 0.127825 0.250878 0.127691 -0.000909 
0.000000 0.000000 -0.000923 0.129705 0.263979 0.129568 0.000923 0.000000 -0.000923 0.129705 0.254567 0.129568 -0.000923 
0.000000 0.000000 -0.000936 0.131584 0.267805 0.131446 0.000936 0.000000 -0.000936 0.131584 0.258257 0.131446 -0.000936 
0.000000 0.000000 -0.000950 0.133464 0.271630 0.133324 0.000950 0.000000 -0.000950 0.133464 0.261946 0.133324 -0.000950 
0.000000 0.000000 -0.000963 0.135344 0.275456 0.135202 0.000963 0.000000 -0.000963 0.135344 0.265636 0.135202 -0.000963 
0.000000 0.000000 -0.000976 0.137224 0.279282 0.137080 0.000976 0.000000 -0.000976 0.137224 0.269325 0.137080 -0.000976 
0.000000 0.000000 -0.000990 0.139103 0.283108 0.138958 0.000990 0.000000 -0.000990 0.139103 0.273014 0.138958 -0.000990 
0.000000 0.000000 -0.001003 0.140983 0.286933 0.140835 0.001003 0.000000 -0.001003 0.140983 0.276704 0.140835 -0.001003 
0.000000 0.000000 -0.001016 0.142863 0.290759 0.142713 0.001016 0.000000 -0.001016 0.142863 0.280393 0.142713 -0.001016 
0.000000 0.000000 -0.001030 0.144743 0.294585 0.144591 0.001030 0.000000 -0.001030 0.144743 0.284082 0.144591 -0.001030 
0.000000 0.000000 -0.001043 0.146623 0.298411 0.146469 0.001043 0.000000 -0.001043 0.146623 0.287772 0.146469 -0.001043 
0.000000 0.000000 -0.001057 0.148502 0.302237 0.148347 0.001057 0.000000 -0.001057 0.148502 0.291461 0.148347 -0.001057 
0.000000 0.000000 -0.001070 0.150382 0.306062 0.150224 0.001070 0.000000 -0.001070 0.150382 0.295151 0.150224 -0.001070 
0.000000 0.000000 -0.001083 0.152262 0.309888 0.152102 0.001083 0.000000 -0.001083 0.152262 0.298840 0.152102 -0.001083 
0.000000 0.000000 -0.001097 0.154142 0.313714 0.153980 0.001097 0.000000 -0.001097 0.154142 0.302529 0.153980 -0.001097 
0.000000 0.000000 -0.001110 0.156021 0.317540 0.155858 0.001110 0.000000 -0.001110 0.156021 0.306219 0.155858 -0.001110 
0.000000 0.000000 -0.001123 0.157901 0.321365 0.157736 0.001123 0.000000 -0.001123 0.157901 0.309908 0.157736 -0.001123 
0.000000 0.000000 -0.001137 0.159781 0.325191 0.159613 0.001137 0.000000 -0.001137 0.159781 0.313598 0.159613 -0.001137 
0.000000 0.000000 -0.001150 0.161661 0.329017 0.161491 0.001150 0.000000 -0.001150 0.161661 0.317287 0.161491 -0.001150 
0.000000 0.000000 -0.001164 0.163541 0.332843 0.163369 0.001164 0.000000 -0.001164 0.163541 0.320976 0.163369 -0.001164 
0.000000 0.000000 -0.001177 0.165420 0.336669 0.165247 0.001177 0.000000 -0.001177 0.165420 0.324666 0.165247 -0.001177 
0.000000 0.000000 -0.001190 0.167300 0.340494 0.167125 0.001190 0.000000 -0.001190 0.167300 0.328355 0.167125 -0.001190 
0.000000 0.000000 -0.001204 0.169180 0.344320 0.169002 0.001204 0.000000 -0.001204 0.169180 0.332044 0.169002 -0.001204 
0.000000 0.000000 -0.001217 0.171060 0.348146 0.170880 0.001217 0.000000 -0.001217 0.171060 0.335734 0.170880 -0.001217 
0.000000 0.000000 -0.001230 0.172939 0.351972 0.172758 0.001230 0.000000 -0.001230 0.172939 0.339423 0.172758 -0.001230 
0.000000 0.000000 -0.001244 0.174819 0.355797 0.174636 0.001244 0.000000 -0.001244 0.174819 0.343113 0.174636 -0.001244 
0.000000 0.000000 -0.001257 0.176699 0.359623 0.176514 0.001257 0.000000 -0.001257 0.176699 0.346802 0.176514 -0.001257 
0.000000 0.000000 -0.001271 0.178579 0.363449 0.178391 0.001271 0.000000 -0.001271 0.178579 0.350491 0.178391 -0.001271 
0.000000 0.000000 -0.001284 0.180459 0.367275 0.180269 0.001284 0.000000 -0.001284 0.180459 0.354181 0.180269 -0.001284 
0.000000 0.000000 -0.001297 0.182338 0.371101 0.182147 0.001297 0.000000 -0.001297 0.182338 0.357870 0.182147 -0.001297 
0.000000 0.000000 -0.001311 0.184218 0.374926 0.184025 0.001311 0.000000 -0.001311 0.184218 0.361560 0.184025 -0.001311 
0.000000 0.000000 -0.001324 0.186098 0.378752 0.185903 0.001324 0.000000 -0.001324 0.186098 0.365249 0.185903 -0.001324 
0.000000 0.000000 -0.001337 0.187978 0.382578 0.187780 0.001337 0.000000 -0.001337 0.187978 0.368938 0.187780 -0.001337 
0.000000 0.000000 -0.001351 0.189857 0.386404 0.189658 0.001351 0.000000 -0.001351 0.189857 0.372628 0.189658 -0.001351 
0.000000 0.000000 -0.001364 0.191737 0.390229 0.191536 0.001364 0.000000 -0.001364 0.191737 0.376317 0.191536 -0.001364 
0.000000 0.000000 -0.001378 0.193617 0.394055 0.193414 0.001378 0.000000 -0.001378 0.193617 0.380006 0.193414 -0.001378 
0.000000 0.000000 -0.001391 0.195497 0.397881 0.195292 0.001391 0.000000 -0.001391 0.195497 0.383696 0.195292 -0.001391 
0.000000 0.000000 -0.001404 0.197377 0.401707 0.197169 0.001404 0.000000 -0.001404 0.197377 0.387385 0.197169 -0.001404 
0.000000 0.000000 -0.001418 0.199256 0.405533 0.199047 0.001418 0.000000 -0.001418 0.199256 0.391075 0.199047 -0.001418 
0.000000 0.000000 -0.001431 0.201136 0.409358 0.200925 0.001431 0.000000 -0.001431 0.201136 0.394764 0.200925 -0.001431 
0.000000 0.000000 -0.001444 0.203016 0.413184 0.202803 0.001444 0.000000 -0.001444 0.203016 0.398453 0.202803 -0.001444 
0.000000 0.000000 -0.001458 0.204896 0.417010 0.204681 0.001458 0.000000 -0.001458 0.204896 0.402143 0.204681 -0.001458 
0.000000 0.000000 -0.001471 0.206775 0.420836 0.206558 0.001471 0.000000 -0.001471 0.206775 0.405832 0.206558 -0.001471 
0.000000 0.000000 -0.001485 0.208655 0.424661 0.208436 0.001485 0.000000 -0.001485 0.208655 0.409522 0.208436 -0.001485 
0.000000 0.000000 -0.001498 0.210535 0.428487 0.210314 0.001498 0.000000 -0.001498 0.210535 0.413211 0.210314 -0.001498 
0.000000 0.000000 -0.001511 0.212415 0.432313 0.212192 0.001511 0.000000 -0.001511 0.212415 0.416900 0.212192 -0.001511 
0.000000 0.000000 -0.001525 0.214295 0.436139 0.214070 0.001525 0.000000 -0.001525 0.214295 0.420590 0.214070 -0.001525 
0.000000 0.000000 -0.001538 0.216174 0.439965 0.215947 0.001538 0.000000 -0.001538 0.216174 0.424279 0.215947 -0.001538 
0.000000 0.000000 -0.001551 0.218054 0.443790 0.217825 0.001551 0.000000 -0.001551 0.218054 0.427968 0.217825 -0.001551 
0.000000 0.000000 -0.001565 0.219934 0.447616 0.219703 0.001565 0.000000 -0.001565 0.219934 0.431658 0.219703 -0.001565 
0.000000 0.000000 -0.001578 0.221814 0.451442 0.221581 0.001578 0.000000 -0.001578 0.221814 0.435347 0.221581 -0.001578 
0.000000 0.000000 -0.001592 0.223693 0.455268 0.223459 0.001592 0.000000 -0.001592 0.223693 0.439037 0.223459 -0.001592 
0.000000 0.000000 -0.001605 0.225573 0.459093 0.225337 0.001605 0.000000 -0.001605 0.225573 0.442726 0.225337 -0.001605 
0.000000 0.000000 -0.001618 0.227453 0.462919 0.227214 0.001618 0.000000 -0.001618 0.227453 0.446415 0.227214 -0.001618 
0.000000 0.000000 -0.001632 0.229333 0.466745 0.229092 0.001632 0.000000 -0.001632 0.229333 0.450105 0.229092 -0.001632 
0.000000 0.000000 -0.001645 0.231213 0.470571 0.230970 0.001645 0.000000 -0.001645 0.231213 0.453794 0.230970 -0.001645 
0.000000 0.000000 -0.001658 0.233092 0.474397 0.232848 0.001658 0.000000 -0.001658 0.233092 0.457483 0.232848 -0.001658 
0.000000 0.000000 -0.001672 0.234972 0.478222 0.234726 0.001672 0.000000 -0.001672 0.234972 0.461173 0.234726 -0.001672 
0.000000 0.000000 -0.001685 0.236852 0.482048 0.236603 0.001685 0.000000 -0.001685 0.236852 0.464862 0.236603 -0.001685 
0.000000 0.000000 -0.001698 0.238732 0.485874 0.238481 0.001698 0.000000 -0.001698 0.238732 0.468552 0.238481 -0.001698 
0.000000 0.000000 -0.001712 0.240611 0.489700 0.240359 0.001712 0.000000 -0.001712 0.240611 0.472241 0.240359 -0.001712 
0.000000 0.000000 -0.001725 0.242491 0.493525 0.242237 0.001725 0.000000 -0.001725 0.242491 0.475930 0.242237 -0.001725 
0.000000 0.000000 -0.001739 0.244371 0.497351 0.244115 0.001739 0.000000 -0.001739 0.244371 0.479620 0.244115 -0.001739 
0.000000 0.000000 -0.001752 0.246251 0.501177 0.245992 0.001752 0.000000 -0.001752 0.246251 0.483309 0.245992 -0.001752 
0.000000 0.000000 -0.001765 0.248131 0.505003 0.247870 0.001765 0.000000 -0.001765 0.248131 0.486999 0.247870 -0.001765 
0.000000 0.000000 -0.001779 0.250010 0.508829 0.249748 0.001779 0.000000 -0.001779 0.250010 0.490688 0.249748 -0.001779 
0.000000 0.000000 -0.001792 0.251890 0.512654 0.251626 0.001792 0.000000 -0.001792 0.251890 0.494377 0.251626 -0.001792 
0.000000 0.000000 -0.001805 0.253770 0.516480 0.253504 0.001805 0.000000 -0.001805 0.253770 0.498067 0.253504 -0.001805 
0.000000 0.000000 -0.001819 0.255650 0.520306 0.255381 0.001819 0.000000 -0.001819 0.255650 0.501756 0.255381 -0.001819 
0.000000 0.000000 -0.001832 0.257529 0.524132 0.257259 0.001832 0.000000 -0.001832 0.257529 0.505445 0.257259 -0.001832 
0.000000 0.000000 -0.001846 0.259409 0.527957 0.259137 0.001846 0.000000 -0.001846 0.259409 0.509135 0.259137 -0.001846 
0.000000 0.000000 -0.001859 0.261289 0.531783 0.261015 0.001859 0.000000 -0.001859 0.261289 0.512824 0.261015 -0.001859 
0.000000 0.000000 -0.001872 0.263169 0.535609 0.262893 0.001872 0.000000 -0.001872 0.263169 0.516514 0.262893 -0.001872 
0.000000 0.000000 -0.001886 0.265049 0.539435 0.264770 0.001886 0.000000 -0.001886 0.265049 0.520203 0.264770 -0.001886 
0.000000 0.000000 -0.001899 0.266928 0.543261 0.266648 0.001899 0.000000 -0.001899 0.266928 0.523892 0.266648 -0.001899 
0.000000 0.000000 -0.001912 0.268808 0.547086 0.268526 0.001912 0.000000 -0.001912 0.268808 0.527582 0.268526 -0.001912 
0.000000 0.000000 -0.001926 0.270688 0.550912 0.270404 0.001926 0.000000 -0.001926 0.270688 0.531271 0.270404 -0.001926 
0.000000 0.000000 -0.001939 0.272568 0.554738 0.272282 0.001939 0.000000 -0.001939 0.272568 0.534961 0.272282 -0.001939 
0.000000 0.000000 -0.001953 0.274447 0.558564 0.274159 0.001953 0.000000 -0.001953 0.274447 0.538650 0.274159 -0.001953 
0.000000 0.000000 -0.001966 0.276327 0.562389 0.276037 0.001966 0.000000 -0.001966 0.276327 0.542339 0.276037 -0.001966 
0.000000 0.000000 -0.001979 0.278207 0.566215 0.277915 0.001979 0.000000 -0.001979 0.278207 0.546029 0.277915 -0.001979 
0.000000 0.000000 -0.001993 0.280087 0.570041 0.279793 0.001993 0.000000 -0.001993 0.280087 0.549718 0.279793 -0.001993 
0.000000 0.000000 -0.002006 0.281967 0.573867 0.281671 0.002006 0.000000 -0.002006 0.281967 0.553407 0.281671 -0.002006 
0.000000 0.000000 -0.002019 0.283846 0.577693 0.283548 0.002019 0.000000 -0.002019 0.283846 0.557097 0.283548 -0.002019 
0.000000 0.000000 -0.002033 0.285726 0.581518 0.285426 0.002033 0.000000 -0.002033 0.285726 0.560786 0.285426 -0.002033 
0.000000 0.000000 -0.002046 0.287606 0.585344 0.287304 0.002046 0.000000 -0.002046 0.287606 0.564476 0.287304 -0.002046 
0.000000 0.000000 -0.002060 0.289486 0.589170 0.289182 0.002060 0.000000 -0.002060 0.289486 0.568165 0.289182 -0.002060 
0.000000 0.000000 -0.002073 0.291365 0.592996 0.291060 0.002073 0.000000 -0.002073 0.291365 0.571854 0.291060 -0.002073 
0.000000 0.000000 -0.002086 0.293245 0.596821 0.292937 0.002086 0.000000 -0.002086 0.293245 0.575544 0.292937 -0.002086 
0.000000 0.000000 -0.002100 0.295125 0.600647 0.294815 0.002100 0.000000 -0.002100 0.295125 0.579233 0.294815 -0.002100 
0.000000 0.000000 -0.002113 0.297005 0.604473 0.296693 0.002113 0.000000 -0.002113 0.297005 0.582923 0.296693 -0.002113 
0.000000 0.000000 -0.002126 0.298884 0.608299 0.298571 0.002126 0.000000 -0.002126 0.298884 0.586612 0.298571 -0.002126 
0.000000 0.000000 -0.002140 0.300764 0.612125 0.300449 0.002140 0.000000 -0.002140 0.300764 0.590301 0.300449 -0.002140 
0.000000 0.000000 -0.002153 0.302644 0.615950 0.302326 0.002153 0.000000 -0.002153 0.302644 0.593991 0.302326 -0.002153 
0.000000 0.000000 -0.002167 0.304524 0.619776 0.304204 0.002167 0.000000 -0.002167 0.304524 0.597680 0.304204 -0.002167 
0.000000 0.000000 -0.002180 0.306404 0.623602 0.306082 0.002180 0.000000 -0.002180 0.306404 0.601369 0.306082 -0.002180 
0.000000 0.000000 -0.002193 0.308283 0.627428 0.307960 0.002193 0.000000 -0.002193 0.308283 0.605059 0.307960 -0.002193 
0.000000 0.000000 -0.002207 0.310163 0.631254 0.309838 0.002207 0.000000 -0.002207 0.310163 0.608748 0.309838 -0.002207 
0.000000 0.000000 -0.002220 0.312043 0.635079 0.311715 0.002220 0.000000 -0.002220 0.312043 0.612438 0.311715 -0.002220 
0.000000 0.000000 -0.002233 0.313923 0.638905 0.313593 0.002233 0.000000 -0.002233 0.313923 0.616127 0.313593 -0.002233 
0.000000 0.000000 -0.002247 0.315802 0.642731 0.315471 0.002247 0.000000 -0.002247 0.315802 0.619816 0.315471 -0.002247 
0.000000 0.000000 -0.002260 0.317682 0.646557 0.317349 0.002260 0.000000 -0.002260 0.317682 0.623506 0.317349 -0.002260 
0.000000 0.000000 -0.002274 0.319562 0.650382 0.319227 0.002274 0.000000 -0.002274 0.319562 0.627195 0.319227 -0.002274 
0.000000 0.000000 -0.002287 0.321442 0.654208 0.321105 0.002287 0.000000 -0.002287 0.321442 0.630884 0.321105 -0.002287 
0.000000 0.000000 -0.002300 0.323322 0.658034 0.322982 0.002300 0.000000 -0.002300 0.323322 0.634574 0.322982 -0.002300 
0.000000 0.000000 -0.002314 0.325201 0.661860 0.324860 0.002314 0.000000 -0.002314 0.325201 0.638263 0.324860 -0.002314 
0.000000 0.000000 -0.002327 0.327081 0.665686 0.326738 0.002327 0.000000 -0.002327 0.327081 0.641953 0.326738 -0.002327 
0.000000 0.000000 -0.002340 0.328961 0.669511 0.328616 0.002340 0.000000 -0.002340 0.328961 0.645642 0.328616 -0.002340 
0.000000 0.000000 -0.002354 0.330841 0.673337 0.330494 0.002354 0.000000 -0.002354 0.330841 0.649331 0.330494 -0.002354 
0.000000 0.000000 -0.002367 0.332720 0.677163 0.332371 0.002367 0.000000 -0.002367 0.332720 0.653021 0.332371 -0.002367 
0.000000 0.000000 -0.002381 0.334600 0.680989 0.334249 0.002381 0.000000 -0.002381 0.334600 0.656710 0.334249 -0.002381 
0.000000 0.000000 -0.002394 0.336480 0.684814 0.336127 0.002394 0.000000 -0.002394 0.336480 0.660400 0.336127 -0.002394 
0.000000 0.000000 -0.002407 0.338360 0.688640 0.338005 0.002407 0.000000 -0.002407 0.338360 0.664089 0.338005 -0.002407 
0.000000 0.000000 -0.002421 0.340240 0.692466 0.339883 0.002421 0.000000 -0.002421 0.340240 0.667778 0.339883 -0.002421 
0.000000 0.000000 -0.002434 0.342119 0.696292 0.341760 0.002434 0.000000 -0.002434 0.342119 0.671468 0.341760 -0.002434 
0.000000 0.000000 -0.002447 0.343999 0.700118 0.343638 0.002447 0.000000 -0.002447 0.343999 0.675157 0.343638 -0.002447 
0.000000 0.000000 -0.002461 0.345879 0.703943 0.345516 0.002461 0.000000 -0.002461 0.345879 0.678846 0.345516 -0.002461 
0.000000 0.000000 -0.002474 0.347759 0.707769 0.347394 0.002474 0.000000 -0.002474 0.347759 0.682536 0.347394 -0.002474 
0.000000 0.000000 -0.002488 0.349638 0.711595 0.349272 0.002488 0.000000 -0.002488 0.349638 0.686225 0.349272 -0.002488 
0.000000 0.000000 -0.002501 0.351518 0.715421 0.351149 0.002501 0.000000 -0.002501 0.351518 0.689915 0.351149 -0.002501 
0.000000 0.000000 -0.002514 0.353398 0.719246 0.353027 0.002514 0.000000 -0.002514 0.353398 0.693604 0.353027 -0.002514 
0.000000 0.000000 -0.002528 0.355278 0.723072 0.354905 0.002528 0.000000 -0.002528 0.355278 0.697293 0.354905 -0.002528 
0.000000 0.000000 -0.002541 0.357158 0.726898 0.356783 0.002541 0.000000 -0.002541 0.357158 0.700983 0.356783 -0.002541 
0.000000 0.000000 -0.002554 0.359037 0.730724 0.358661 0.002554 0.000000 -0.002554 0.359037 0.704672 0.358661 -0.002554 
0.000000 0.000000 -0.002568 0.360917 0.734550 0.360538 0.002568 0.000000 -0.002568 0.360917 0.708362 0.360538 -0.002568 
0.000000 0.000000 -0.002581 0.362797 0.738375 0.362416 0.002581 0.000000 -0.002581 0.362797 0.712051 0.362416 -0.002581 
0.000000 0.000000 -0.002595 0.364677 0.742201 0.364294 0.002595 0.000000 -0.002595 0.364677 0.715740 0.364294 -0.002595 
0.000000 0.000000 -0.002608 0.366556 0.746027 0.366172 0.002608 0.000000 -0.002608 0.366556 0.719430 0.366172 -0.002608 
0.000000 0.000000 -0.002621 0.368436 0.749853 0.368050 0.002621 0.000000 -0.002621 0.368436 0.723119 0.368050 -0.002621 
0.000000 0.000000 -0.002635 0.370316 0.753678 0.369927 0.002635 0.000000 -0.002635 0.370316 0.726808 0.369927 -0.002635 
0.000000 0.000000 -0.002648 0.372196 0.757504 0.371805 0.002648 0.000000 -0.002648 0.372196 0.730498 0.371805 -0.002648 
0.000000 0.000000 -0.002661 0.374076 0.761330 0.373683 0.002661 0.000000 -0.002661 0.374076 0.734187 0.373683 -0.002661 
0.000000 0.000000 -0.002675 0.375955 0.765156 0.375561 0.002675 0.000000 -0.002675 0.375955 0.737877 0.375561 -0.002675 
